x y
5542.278817247809 -19759.062782682868
5476.807332801036 -19815.354239517314
5380.147724489683 -19752.531550563952
5252.297362863817 -19862.013781612834
5081.216932075233 -20113.516785199514
4887.770310115773 -20398.261562162377
4689.551808154425 -20835.738264672298
4477.3036491803705 -21322.58022291834
4279.312928948723 -21894.536078610257
4147.743846108278 -22348.132661605527
4147.592696041864 -22347.94325393758
4171.246694093066 -22585.314211605495
4313.415682003697 -22648.0
4562.166183615645 -22507.91742142975
4905.527792683526 -22145.18121754029
5336.466096668772 -21546.196822143662
5821.2651869128385 -20782.27640413488
6332.474666249665 -19874.862214021643
6880.284113914772 -18761.95569380511
7489.154724050927 -17332.087884118293
8136.74077986022 -15731.218495006127
8758.899119477028 -14048.383028546199
9288.227483511528 -12524.194566130229
9658.337631011676 -11294.246368048918
9831.318021253031 -10461.292130546239
9868.230786727698 -9833.867406135061
9711.726204092574 -9375.154487620634
9362.254986701791 -9180.009288126037
8855.998573442343 -9333.52773210676
8196.5513773307 -9944.015641769027
7407.542556950359 -10955.253939766399
6497.59268941033 -12323.422001515244
5555.760989873835 -13952.715493015008
4673.06179666847 -15731.974161019047
3947.20633559873 -17439.838726576745
3464.0710670392236 -18837.53517452754
3227.0 -19744.160313980123
3265.9388623080945 -20481.660428840325
3517.4579079396663 -20618.10518683764
3995.959351279469 -20506.641924981366
4675.205889634427 -20082.09496265135
5444.811649086996 -19446.921492685753
6310.983330138885 -18544.351823898967
7210.275992079309 -17466.585301351257
8087.162310905934 -16389.370120294152
8842.74517577829 -15458.543345123588
9336.963766329081 -14814.19344838643
9606.629619407247 -14390.73022099431
9673.654263458095 -14084.813625178735
9537.084306359744 -14029.746420050362
9217.675427184164 -14221.268206470391
8715.24574698368 -14684.47480917297
8102.161400031525 -15411.612520020904
7457.391384629903 -16282.781118878385
6842.928360610804 -17165.34219239287
6363.213836655457 -17921.27234278366
6065.021569770652 -18545.52763584916
5931.513504916169 -19016.658362654493
5992.519078252086 -19291.94407119977
