x y
9483.0 -11806.254621482363
9482.91695741866 -11806.21908495147
9482.834757128283 -11806.187204337431
9482.755382516312 -11806.155351451407
9482.67775129132 -11806.124182029955
9482.601361884848 -11806.093345247626
9482.527939325759 -11806.062402905962
9482.457680948617 -11806.031294841472
9482.398884527222 -11806.0
9477.880664576884 -11885.352721427389
9430.694889259083 -11928.27129046579
9356.970572404964 -12049.881993612726
9269.887670757174 -12179.261760739268
9154.32765287643 -12349.455490477681
9030.998892983644 -12510.438916750169
8895.168280746426 -12688.613423693507
8754.1537199823 -12863.743121287505
8627.077375742729 -13070.964413447127
8525.362367623311 -13235.776435665846
8443.556577824775 -13380.341489948438
8385.895318888117 -13479.80150235529
8353.846458323389 -13541.479438721588
8353.780428177924 -13541.445514243424
8353.701800175757 -13541.408704435933
8353.643676271393 -13541.370845417778
8405.156225438652 -13547.268720867458
8469.70938080828 -13535.641892885134
8529.443899430786 -13477.266521954838
8569.846615978151 -13419.515868541224
8569.76903055723 -13419.478971299512
8569.69691868784 -13419.438576688915
8569.636622739217 -13419.392149116997
8474.603778459144 -13447.266441415333
8397.408543567743 -13562.417749051616
8305.239148674846 -13667.768991907269
8179.94660012685 -13844.593689330302
8057.7141144123325 -14011.369309308253
7925.212377206053 -14215.034826524763
7798.461605024513 -14422.64625018326
7669.422975184361 -14662.485665793805
7542.321635059461 -14914.488143470624
7418.710509413039 -15183.120435316565
7312.0191741333165 -15438.805554992718
7212.439285520236 -15722.082816732589
7130.783801184404 -15936.33862922879
7046.898235567244 -16200.345126121938
7001.335784442367 -16422.334757862827
6886.043762070443 -16631.258219457693
6851.229976046116 -16745.0
6851.153346324667 -16744.96528861384
6851.073154450634 -16744.928303937904
6851.0 -16744.891581564636
6913.397097356636 -16743.445244663166
6946.466905604739 -16742.6439100179
7944.0 -16452.29205916798
7974.6205616629595 -16365.290732522339
8088.300088720109 -16252.105937640197
8235.95353536363 -16147.264196247857
8383.398616241266 -16037.696755820996
8531.99099368284 -15899.08960570371
8736.68653265021 -15727.451523131822
9018.11806524482 -15529.076628402618
9368.141882970733 -15280.297264160294
9786.04276051044 -14977.75463660895
10258.86274735998 -14609.786118664131
10760.67830143897 -14198.658392955253
11261.432845503188 -13772.489455764802
11741.137281638617 -13359.218672248298
12213.46494267506 -12978.881673186275
12620.989505482945 -12635.956001524026
12953.34213939458 -12345.086379841494
13193.058806930145 -12119.186658918146
13350.479030534167 -11960.969182553046
13350.012715769128 -11960.849923229738
13444.185793778097 -11805.009575268448
13441.474783135121 -11756.697945718162
13403.692296583438 -11775.94188798542
13275.622165036964 -11885.709780772191
13110.966787855192 -12085.913952359717
12905.464801725706 -12381.648709788298
12587.522131431519 -12769.135788766484
12192.10631336132 -13226.50883120418
11767.119544837564 -13730.727580482939
11335.260783022766 -14257.15886221188
10937.524120030506 -14727.233989549553
10640.021266253763 -15058.24839455437
10446.106861850714 -15279.20094865658
10387.377631193016 -15430.287200971503
10386.965693649177 -15430.174226936851
10454.443219577865 -15526.22881245873
10576.417659394441 -15513.241762240545
10722.600953227777 -15446.306951316954
10945.879946791618 -15344.262002217478
11256.747507340991 -15207.517392640046
11609.673153177144 -15014.879999490775
11952.453234202805 -14815.40611398115
12210.981908139434 -14589.401154763045
12210.48963466245 -14589.26674628245
12397.60536866849 -14537.41279250737
12463.208162700612 -14525.655628235003
12408.623690496013 -14578.512585151368
12272.020417438267 -14689.976732302597
12095.218299500915 -14832.077116928624
11912.27249761823 -14990.767988342763
11743.69808763786 -15139.261800826926
11636.711035771243 -15259.94240518028
11611.402338344016 -15348.080943607853
11631.025606829575 -15428.671366069651
11723.321807161354 -15473.971343151621
11883.191831869372 -15487.532256340673
12133.41685814935 -15469.374992134513
12447.308451632349 -15381.946723557874
12830.293657871149 -15182.095172780351
13301.007273188878 -14872.375583616726
13866.963193300053 -14440.20754790905
14482.039695439638 -13926.45453144767
15096.660350036746 -13395.086719539942
15661.976722849522 -12896.387420672958
16146.203522491893 -12441.167492504745
16528.261856173027 -12060.426623355948
16806.63031309386 -11743.187798322142
17005.95187532683 -11476.930722390776
17005.433224448992 -11476.797603200162
17005.042273686387 -11476.705096643973
17084.736566089578 -11444.0
16995.343868623648 -11496.975313736686
16873.739340452335 -11669.143552349064
16663.40207319748 -11972.377464956358
16298.648151852134 -12355.409724725181
15840.294232932962 -12812.525553811525
15343.746465615506 -13294.634269193646
14847.840862402092 -13787.895890865948
14381.203706910259 -14259.12954194895
13956.755215306639 -14698.834799122053
13595.764260471518 -15071.188579081721
13331.313546027257 -15381.530025035781
13181.12250968413 -15601.804380375354
13108.92887195892 -15747.212245056005
13101.975653020814 -15826.404239139123
13218.54963402991 -15834.025683472606
13406.781173960819 -15831.254419121382
13754.929893437378 -15703.138833998153
14108.876407489784 -15574.935544923916
14575.121565496753 -15331.371938838169
15030.485522291732 -15064.666254457661
15542.927243705046 -14737.581186297903
16011.489321425615 -14457.216377063985
16408.742922096742 -14238.278950970964
16716.03702520033 -14064.594056088583
16715.599495297334 -14064.46660977389
16715.19860067329 -14064.380356274112
16706.87454193265 -14057.518626062363
16618.21350332365 -14092.642237318558
16434.45774775929 -14189.883066320373
16192.187077919143 -14304.494821568494
15923.584539646556 -14442.816297258076
15642.059168401698 -14593.271764449437
15381.82308112112 -14762.91779730281
15180.454130155464 -14960.661939140704
15045.15952159825 -15117.169236809541
14990.810038540116 -15224.128121280872
15037.772802637832 -15268.242531760145
15170.263765632419 -15286.440311903978
15361.838013087783 -15264.331373903826
15648.74458345061 -15162.373451878117
15971.481503357729 -14985.09520911991
16359.703461043173 -14736.347980430382
16748.730348143465 -14464.0207016393
17114.93031628544 -14217.729795990705
17428.57278987152 -14037.333953359937
17617.487839435576 -13895.618099470963
17617.002160308806 -13895.494005310222
17616.546836127458 -13895.36427050581
17616.1082595022 -13895.24710627872
17674.255250905015 -13919.02709302419
17610.26231570258 -13961.135110433896
17460.34290378488 -14070.398761908815
17263.30528951445 -14219.838429755819
17054.26334105137 -14384.57487859103
16843.271872386533 -14556.704954219946
16658.04599541366 -14709.067249062029
16540.826710133755 -14820.108315705755
16540.566599653146 -14820.023125870212
16538.45379077946 -14878.213810976482
16610.63209402362 -14863.129279351524
16800.99790063446 -14816.756161753265
17028.583057223273 -14729.364380083109
17275.168316202547 -14622.453715057094
17530.48794904681 -14496.69346933698
17789.73959404564 -14340.278420366336
18056.481060147104 -14175.35147893633
18294.92020316925 -14027.389982053373
18485.905145994504 -13947.337000120455
18485.42470047901 -13947.206298348558
18484.952105380442 -13947.073662641687
18484.4763701151 -13946.942316224799
18484.03622340646 -13946.822251095251
18457.51385152343 -14007.610017476212
18366.895442295754 -14058.39224895398
18210.621379562028 -14196.927585619283
18042.294310050744 -14342.806589091504
17861.534796944114 -14499.19063063809
