x y
8186.898378753851 -19351.983728421044
8190.138177788476 -19242.117099008097
8189.787107022401 -19241.95838411822
8184.659786533779 -19114.2282014327
8204.205669027368 -18956.999237439668
8202.68866968201 -18773.342048007158
8188.020446222801 -18571.765313891996
8156.3869613504085 -18376.99578871274
8107.378390780878 -18172.542011946487
8047.75559949387 -17982.476752566377
7967.728423006497 -17796.809291145153
7886.400721092013 -17681.06096701526
7784.822487739268 -17629.06265718674
7666.445719868829 -17635.721763323134
7530.673197722934 -17704.990958670125
7393.683891577384 -17827.55500473149
7253.229522374357 -17981.568466473593
7119.396035795982 -18238.538601889668
6989.024727994863 -18602.33248780427
6895.542947228025 -19055.19116028666
6851.0 -19572.43272415151
6851.886933543429 -20132.667753273618
6896.754866176702 -20668.96536616482
6986.671537587763 -21153.264086145617
7113.101702342964 -21543.802383371418
7256.964665261773 -21803.801862427692
7412.812855013679 -21930.33930057783
7603.735873035165 -21940.862490385083
7800.680885906064 -21810.269795449116
7994.706833440535 -21546.149482330693
8224.40461702513 -21113.728724076762
8447.387803203113 -20525.057879703145
8669.6177370134 -19832.256481762844
8893.28949818138 -19081.12738122916
9114.097794595527 -18293.25317925673
9326.434855746735 -17487.99882222004
9507.38545752567 -16698.558034703434
9640.183835008009 -15918.27901853017
9740.411669211058 -15176.488071610907
9830.906343428524 -14484.089602691185
9913.032921463759 -13859.067800798959
9989.479343981428 -13326.919670726664
10044.478745273826 -12973.603921825446
10044.15765190936 -12973.426276210277
10097.98679993966 -12959.865735104899
10144.806869027725 -13145.127177171542
10218.165756443716 -13492.31745648014
10293.125071879242 -13934.18079831461
10368.17213198417 -14493.914143780403
10454.21663982209 -15219.569271256229
10574.959038729985 -16131.291659967721
10698.427777454897 -17074.735646985206
10810.948066460227 -17978.266357126253
10901.122133818322 -18743.39581743333
10976.059556524455 -19370.86746780895
11030.753849619881 -19861.568144318113
11084.788129049579 -20238.88179447807
11102.228398541474 -20456.84359610767
11101.912656733082 -20456.68484234567
11101.624437213071 -20456.5423760044
11069.162732074208 -20527.65173891736
10943.067213325481 -20247.065815239726
10793.850539809648 -19853.911346199464
10614.065847497293 -19298.93926473096
10407.728818965374 -18646.018887577065
10195.72623006882 -17978.25990435336
10003.574091668415 -17404.901878774523
9844.070163611108 -17000.048104887064
9712.300640159265 -16684.062852203937
9603.698871712812 -16441.747780341007
9526.060372704376 -16293.587838799029
9472.605729348195 -16226.480555603723
9439.413224051892 -16207.360523058209
9434.02486734184 -16330.577387601224
9454.645872411982 -16619.02465452377
9518.6084351218 -16979.002735947826
9623.19226221763 -17391.166024381528
9752.519981833868 -17821.62171892911
9918.673114062585 -18244.549826304392
10089.336252797862 -18608.87964221819
10261.17388433966 -18903.9766470948
10414.10620578864 -19089.01904473224
10546.235673512036 -19162.698496554454
10681.732312517182 -19115.019987764288
10834.43316179076 -18955.806228573823
10966.922990790077 -18653.710709481114
11095.775950931711 -18228.93862507153
11222.138352476879 -17665.28766901757
11336.018075726573 -17111.363412912044
11428.464816898104 -16646.049178373898
11486.73509621328 -16252.727403703946
11521.500924245109 -15937.130328069632
11521.14448976033 -15936.96640431489
11520.798966889888 -15936.80294702566
11520.459108328796 -15936.642832739253
11565.807151992747 -15965.822155142037
11612.496142707354 -16021.125178750332
11695.194711736 -16363.999641413478
11746.707608996261 -16772.62226226345
