x y
7848.784531892461 -19525.477264448287
7848.358835002766 -19525.29668730167
7835.112964509484 -19370.425883229695
7834.664135595938 -19370.249582607532
7762.804840929923 -19182.941206703
7785.253808355479 -19047.738388083133
7765.88625795758 -18782.240773482965
7806.059161582649 -18571.006370590334
7789.84482141487 -18285.064906184278
7797.771101530733 -18044.86695427083
7766.796802388506 -17722.34742886597
7706.566524162801 -17463.216089923862
7619.626683826733 -17261.426157594797
7515.323215190547 -17139.22553166816
7385.69562226193 -17083.2277521372
7234.136837338241 -17074.258752400514
7067.492907976321 -17191.455746839558
6870.782001578952 -17407.4387079792
6667.019366405208 -17821.357805932985
6486.845894270248 -18443.006361431726
6360.116238873362 -19164.638960199507
6305.0 -19892.872163537406
6336.515048217985 -20548.25352701534
6461.320733752002 -21112.60878564529
6658.246162564683 -21570.915381731833
6893.431843665327 -21838.040265904423
7112.592161791999 -21949.691947157044
7370.108621033529 -21909.04030369747
7690.544773961724 -21634.665896068986
8017.894347051335 -21162.84656825348
8371.812979045113 -20435.199858900214
8744.934688267827 -19515.4355901389
9129.933040565667 -18497.110632152835
9508.465920637602 -17429.24149449566
9859.235336647067 -16358.305502398547
10161.371623521463 -15350.932819722617
10393.992909054941 -14435.288365010756
10548.780390966607 -13664.557177016697
10649.20322540434 -13056.598744298457
10726.64698419111 -12588.92012577636
10790.867455636242 -12288.173596357301
10790.444693888909 -12288.0
10865.138212480513 -12374.048399409325
10893.905758132487 -12720.3792386315
10914.725427813733 -13372.08526190512
10933.504980349508 -14205.680139830132
10955.474544031837 -15185.519175339872
11007.068172256573 -16339.1191793709
11074.084615767413 -17503.32897403535
11128.453481882985 -18564.039573664093
11124.788200364426 -19425.61966737016
11109.548133043838 -20043.91454188483
11112.508677012673 -20565.536178431314
11124.977590446566 -20951.53282571916
11124.60262501143 -20951.360232556886
11039.93381410771 -20994.760194225913
11039.511725547873 -20994.570197810735
10943.328940112573 -20792.96677252283
10823.021313908534 -20320.115854896634
10644.995040610038 -19583.347402820837
10434.841926297413 -18752.892695445567
10206.50031807029 -17918.435505966816
9966.372094375805 -17151.083863941723
9765.465928384054 -16644.060067208862
9607.381847305669 -16392.490725165793
9459.439560246681 -16328.066587174833
9347.79599175052 -16353.606187942336
9301.257552827246 -16550.155647522464
9289.999793456553 -16867.588799658373
9314.84139939161 -17269.541351126914
9424.060954353052 -17771.44580000637
9639.91062613393 -18282.650782771227
9951.370604703714 -18709.120025014447
10307.259117947573 -19047.48366377996
10624.41107631064 -19268.40631362835
10877.38281984082 -19342.75744590698
11095.105568509889 -19314.73581414635
11277.047952987863 -19121.679313914145
11461.493248575058 -18812.61847855817
11647.071069925945 -18311.549603904048
11797.97031062046 -17644.568584171804
11969.164134749528 -16997.385661966582
12112.678463736433 -16522.81801594163
12187.575778622588 -16242.506263956013
12187.134616417035 -16242.325688850678
12257.799691275706 -16025.47396081537
12266.174906668739 -16144.382885763898
12317.795372634973 -16234.827460261786
12398.007906712619 -16549.85708795821
12471.53479137408 -16880.692271432417
12548.590973679959 -17213.080226343794
12648.458338675362 -17547.832232151093
12776.15213320367 -17834.552350368846
12904.00524877264 -18010.87172791876
13018.684982632994 -18095.134134855107
13120.52344061597 -17994.375930343416
13220.449597319335 -17814.85090850207
13329.390632174202 -17564.297584938147
13451.505497529348 -17189.980613974243
13591.475090438598 -16688.562714684158
13753.724047915726 -16097.209166096438
13925.024235669127 -15531.418073676026
14041.61402685077 -15134.754322786543
14108.876228676727 -14844.065913968958
14108.435066471175 -14843.88664737888
14108.011407140511 -14843.709561647562
14154.879618178373 -14882.311634044418
14154.544819597151 -14882.160282446468
14187.250063307632 -15134.378342736307
14204.456735699156 -15624.202927709352
14284.139695613474 -16241.615165066647
14345.592289351056 -17009.86104641772
14415.149162954212 -17898.243763433602
14502.340856196193 -18918.091786943496
14567.695693450842 -19938.05735874056
14597.301581930862 -21010.448419802397
14583.823919474164 -21997.094831463015
14517.40768993454 -22904.5198912112
14412.07538884859 -23673.018752178446
14280.638671843877 -24284.180430243483
14135.035397178477 -24718.202727864827
14004.081131212391 -24937.0
14003.69965829813 -24936.803722711593
13947.091770571671 -24770.39198650871
13975.033539562184 -24337.847438783196
14055.395521263887 -23639.087206902168
14176.058096794855 -22723.48780873229
14333.649943176344 -21679.01488023604
14532.281094465772 -20544.95728985101
14762.886407845293 -19392.49637888239
15014.758611799072 -18271.551214877465
15272.725855339426 -17181.410885859346
15528.74354789207 -16170.352769964762
15770.089343370544 -15254.61606492735
15980.06460154679 -14489.093639995857
16133.282075580855 -13968.398345016303
16217.933159213853 -13652.663645682744
16217.479879633378 -13652.477836516386
16208.185404275306 -13501.050344682237
16091.131113721589 -13664.934029410437
15881.53553329295 -14031.723940832642
15641.199070266446 -14672.631223869868
15437.545940258677 -15355.566708416029
15276.81389860532 -16091.6601890673
15193.347176173189 -16853.7755019751
15206.846380629751 -17536.90582444289
15295.161848197982 -18109.421027826716
15444.729299630058 -18513.4494951318
15634.01391572841 -18728.856360621383
15840.274525303073 -18756.269668001194
16038.788990759906 -18636.207330471636
16284.79189733402 -18294.21055548054
16551.283938528963 -17771.360223108626
16833.709430165123 -17080.168007296816
17131.068913207135 -16200.73828251433
17442.931547657718 -15260.791559061083
17699.861633662942 -14436.879519562108
17868.268461559583 -13796.10832211151
17941.87927026218 -13453.424314907936
17941.422400348394 -13453.234580195809
17940.99604826775 -13453.057930636243
17921.42738534945 -13337.595416786264
17846.992146360382 -13509.792098936126
17708.677697107363 -13991.111552830747
17574.40057766222 -14506.278807025259
17479.97840192416 -15059.74194104671
17460.458208505555 -15618.266412078548
17514.145808875423 -16075.229468317359
17621.546141948336 -16362.754890440856
17748.09102981722 -16546.5594114271
17908.657018554957 -16572.70267389939
18087.290462095458 -16468.51781686952
18285.741647927687 -16162.647577879536
18480.241671951495 -15717.238580500085
18681.436321224763 -15101.223619350372
18873.463951972488 -14400.184390065064
19028.399849287387 -13785.48099737366
19137.435130391656 -13343.314500798688
19207.53010519976 -13018.493471527147
19207.07772320261 -13018.30809853254
19261.37971936027 -12900.054085469663
19230.9354880522 -13056.255913301371
19174.236944409648 -13394.207456995584
19118.29057559569 -13889.402406665313
19119.40761804698 -14348.372856158425
19154.34560028505 -14740.08780234954
19249.77665968342 -15089.498450312694
19397.843800583287 -15362.039061044183
19528.468653468117 -15412.25289782319
19706.82743651035 -15301.959193703293
19912.217839048833 -15118.45589292899
20127.190392401906 -14822.294837138867
20331.597492404922 -14415.752232237992
