x y
16343.506 -14761.87
19575.416 -17241.979
21717.035 -18155.984
22693.643 -18286.242
23074.541 -18123.787
23192.031 -17867.543
23203.441 -17617.188
23183.121 -17434.258
23162.197 -17343.555
23148.74 -17339.205
23141.38 -17399.992
23137.158 -17501.266
23134.438 -17620.494
23132.951 -17739.156
23132.809 -17842.873
23133.506 -17920.652
23133.768 -17963.975
23133.027 -17967.113
23134.709 -17929.75
23148.338 -17859.957
23185.35 -17772.496
23249.926 -17681.855
23334.936 -17597.668
23426.756 -17526.215
23512.068 -17472.635
23581.424 -17440.398
23630.02 -17429.77
23657.467 -17437.14
23667.23 -17455.625
23665.55 -17476.586
23659.705 -17491.805
23656.098 -17495.352
23658.936 -17484.479
23669.795 -17459.535
23687.816 -17423.33
23710.43 -17380.3
23734.242 -17335.46
23755.984 -17293.322
23773.172 -17257.088
23784.47 -17228.473
23789.803 -17208.213
23790.355 -17197.021
23788.629 -17196.57
23788.568 -17209.86
23795.547 -17240.137
23815.834 -17287.883
23854.547 -17346.953
23911.656 -17403.348
23978.793 -17439.54
24042.64 -17442.184
24094.205 -17407.357
24134.03 -17339.93
24168.861 -17248.863
24205.896 -17142.621
24249.623 -17027.117
24301.393 -16905.922
24360.295 -16781.566
24424.434 -16657.168
24492.023 -16537.557
24561.652 -16428.863
24631.523 -16336.336
24698.605 -16262.3545
24758.723 -16206.669
24807.518 -16168.183
24841.312 -16146.217
24857.33 -16140.792
24853.467 -16152.379
24827.916 -16181.532
24779.012 -16228.386
24705.533 -16292.044
24607.469 -16369.948
24486.975 -16457.592
24348.998 -16548.918
24200.984 -16637.432
24051.629 -16717.53
23909.324 -16785.414
23780.87 -16839.285
23670.87 -16878.979
23581.73 -16905.355
23513.947 -16919.73
23466.512 -16923.434
23437.348 -16917.54
23423.707 -16902.738
23422.482 -16879.303
23430.455 -16847.117
23444.49 -16805.777
23461.607 -16754.758
23479.02 -16693.643
23494.062 -16622.445
23504.035 -16541.932
23506.049 -16453.92
23496.875 -16361.413
23473.03 -16268.532
23431.264 -16180.106
23369.33 -16101.11
23286.867 -16036.097
23185.871 -15988.884
23070.48 -15962.419
22946.121 -15958.574
22818.2 -15977.606
22690.832 -16017.254
22565.94 -16071.788
22443.14 -16131.485
22320.518 -16183.024
22196.244 -16211.455
22070.902 -16204.602
21950.277 -16159.956
21847.068 -16090.362
21779.125 -16022.509
21764.064 -15988.375
21813.686 -16016.103
21930.748 -16122.355
22107.988 -16305.931
22329.414 -16546.799
22574.395 -16813.516
22822.094 -17073.725
23052.982 -17300.443
23247.816 -17472.635
23387.533 -17573.871
23454.924 -17592.041
23434.697 -17518.9
23308.361 -17346.62
23044.395 -17061.463
22592.594 -16639.879
21906.814 -16061.429
20999.916 -15338.527
19933.44 -14504.758
18714.658 -13552.437
