x y
14240.252 -14474.645
13441.837 -14889.61
13141.036 -14879.879
13132.535 -14684.099
13218.235 -14493.603
13334.85 -14400.72
13464.07 -14402.551
13589.754 -14455.022
13695.42 -14517.991
13770.893 -14568.712
13816.741 -14597.046
13843.119 -14596.791
13864.8955 -14560.398
13896.74 -14479.781
13949.43 -14352.303
14026.607 -14187.573
14122.538 -14008.067
14223.847 -13839.339
14315.682 -13697.397
14387.56 -13585.698
14434.938 -13501.103
14457.559 -13439.925
14457.327 -13400.074
14437.143 -13380.583
14400.552 -13380.507
14351.715 -13398.207
14295.19 -13431.316
14235.477 -13477.221
14176.437 -13533.631
14120.909 -13598.928
14070.614 -13672.135
14026.302 -13752.667
13988.024 -13840.007
13955.399 -13933.478
13927.809 -14032.127
13904.556 -14134.696
13884.979 -14239.608
13868.581 -14344.993
13855.151 -14448.706
13844.911 -14548.466
13838.684 -14642.079
13838.068 -14727.725
13845.497 -14804.147
13863.974 -14870.687
13896.057 -14927.13
13942.019 -14973.571
13998.193 -15010.261
14057.6045 -15037.429
14113.386 -15055.227
14162.025 -15064.0
14203.747 -15064.663
14240.87 -15058.75
14276.299 -15048.187
14312.753 -15035.085
14352.372 -15021.68
14396.445 -15010.31
14445.159 -15003.374
14497.489 -15003.178
14551.352 -15011.63
14604.021 -15029.745
14652.7 -15057.013
14695.023 -15090.905
14729.437 -15126.888
14755.343 -15159.184
14773.038 -15182.083
14783.437 -15191.282
14787.715 -15184.755
14787.093 -15163.017
14782.876 -15128.8545
14776.569 -15086.698
14769.89 -15041.665
14764.495 -14998.363
14761.563 -14959.788
14761.495 -14926.843
14763.935 -14898.7295
14768.088 -14873.8545
14773.066 -14850.661
14778.142 -14828.085
14782.831 -14805.649
14786.892 -14783.378
14790.267 -14761.636
14793.02 -14740.98
14795.283 -14722.055
14797.224 -14705.492
14799.019 -14691.867
14800.841 -14681.649
14802.864 -14675.175
14805.253 -14672.634
14808.166 -14674.054
14811.763 -14679.285
14816.2 -14688.013
14821.627 -14699.747
14828.177 -14713.841
14835.967 -14729.502
14845.077 -14745.819
14855.546 -14761.8
14867.356 -14776.417
14880.4375 -14788.667
14894.665 -14797.663
14909.876 -14802.711
14925.894 -14803.425
14942.579 -14799.798
14959.867 -14792.256
14977.831 -14781.624
14996.71 -14769.024
15016.919 -14755.704
15039.0205 -14742.847
15063.663 -14731.405
15091.499 -14722.019
15123.106 -14714.997
15158.929 -14710.371
15199.241 -14707.983
15244.139 -14707.556
15293.535 -14708.766
15347.186 -14711.267
15404.696 -14714.722
15465.546 -14718.796
15529.099 -14723.153
15594.616 -14727.457
15661.282 -14731.366
15728.208 -14734.527
15794.467 -14736.593
15859.114 -14737.206
15921.231 -14736.0205
15979.947 -14732.69
16034.503 -14726.884
16084.277 -14718.272
16128.841 -14706.532
16167.985 -14691.352
16201.746 -14672.412
16230.411 -14649.41
16254.506 -14622.043
16274.76 -14590.026
16292.059 -14553.104
16307.379 -14511.064
16321.739 -14463.767
16336.127 -14411.148
16351.473 -14353.259
16368.603 -14290.2705
16388.23 -14222.476
16410.957 -14150.292
16437.256 -14074.243
16467.508 -13994.944
16501.998 -13913.052
16540.926 -13829.263
16584.418 -13744.267
16632.535 -13658.743
16685.273 -13573.339
16742.57 -13488.68
16804.316 -13405.362
12800.829 -9746.391
14825.608 -11495.914
16097.511 -12468.877
16481.592 -12756.479
16247.139 -12596.711
15618.718 -12135.971
14700.285 -11456.774
13528.155 -10627.928
12154.014 -9721.686
10658.194 -8770.014
9110.931 -7751.9688
