x y
13619.089 -15089.255
11428.799 -15386.429
10104.221 -15527.661
9501.348 -15703.52
9275.314 -15897.507
9213.825 -16062.472
9218.208 -16200.732
9250.561 -16330.042
9296.279 -16456.217
9346.329 -16570.533
9394.285 -16656.666
9437.099 -16697.86
9474.836 -16681.84
9510.615 -16603.213
9551.759 -16464.08
9610.418 -16273.943
9700.755 -16048.914
9833.093 -15810.291
10009.407 -15582.7
10223.225 -15389.955
10462.226 -15248.143
10710.477 -15160.756
10950.102 -15120.046
11163.986 -15112.746
11339.678 -15125.785
11472.229 -15149.513
11564.24 -15178.296
11623.381 -15209.618
11659.199 -15242.861
11680.625 -15278.331
11694.69 -15316.671
11706.201 -15358.593
11717.986 -15404.7705
11731.402 -15455.814
11746.859 -15512.212
11764.303 -15574.187
11783.561 -15641.521
11804.6045 -15713.405
11827.618 -15788.404
11853.039 -15864.66
11881.58 -15940.253
11914.358 -16013.546
11953.117 -16083.265
12000.58 -16148.326
12061.047 -16207.614
12140.723 -16259.939
12245.991 -16304.192
12377.403 -16339.606
12522.99 -16365.912
12662.114 -16383.198
12779.849 -16391.86
12873.824 -16392.88
12948.905 -16387.842
13011.168 -16378.441
13065.922 -16366.253
13117.631 -16352.794
13170.111 -16339.665
13226.575 -16328.56
13289.541 -16321.144
13360.589 -16318.757
13440.073 -16322.076
13526.874 -16330.783
13618.414 -16343.469
13711.034 -16357.861
13800.743 -16371.382
13884.134 -16381.823
13959.208 -16387.967
14025.911 -16390.002
14086.322 -16389.701
14144.328 -16390.096
14204.545 -16394.363
14270.522 -16404.15
14343.298 -16418.572
14421.346 -16434.86
14501.822 -16449.969
14581.926 -16461.797
14659.624 -16469.467
14733.781 -16473.072
14803.985 -16473.291
14870.302 -16471.064
14933.083 -16467.396
14992.821 -16463.229
15050.074 -16459.39
15105.397 -16456.56
15159.342 -16455.264
15212.426 -16455.87
15265.138 -16458.6
15317.932 -16463.537
15371.238 -16470.639
15425.4375 -16479.74
15480.881 -16490.568
15537.864 -16502.752
15596.627 -16515.83
15657.349 -16529.271
15720.114 -16542.47
15784.931 -16554.768
15851.69 -16565.47
15920.179 -16573.889
15990.068 -16579.39
16060.931 -16581.477
16132.293 -16579.89
16203.712 -16574.717
16274.903 -16566.445
16345.867 -16555.951
16416.998 -16544.371
16489.098 -16532.875
16563.271 -16522.44
16640.701 -16513.67
16722.395 -16506.75
16808.941 -16501.492
16900.387 -16497.463
16996.176 -16494.107
17095.213 -16490.877
17195.975 -16487.291
17296.646 -16482.998
17395.291 -16477.771
17489.977 -16471.504
17578.922 -16464.17
17660.59 -16455.791
17733.777 -16446.385
17797.645 -16435.936
17851.746 -16424.354
17895.99 -16411.463
17930.61 -16396.982
17956.062 -16380.535
17972.984 -16361.667
17982.074 -16339.856
17984.031 -16314.542
17979.49 -16285.157
17968.969 -16251.151
17952.873 -16212.009
17931.479 -16167.275
17904.973 -16116.575
17873.504 -16059.622
17837.238 -15996.224
17796.441 -15926.306
17751.543 -15849.911
17703.195 -15767.223
17652.36 -15678.563
17600.29 -15584.417
17548.586 -15485.425
17499.176 -15382.384
17454.266 -15276.222
17416.293 -15167.9795
17387.836 -15058.774
17371.525 -14949.78
17369.916 -14842.204
17385.395 -14737.274
17420.096 -14636.242
17475.812 -14540.343
13963.238 -10399.349
16821.521 -12481.987
18141.854 -13302.615
18592.314 -13599.347
18687.303 -13693.482
18636.62 -13688.761
18538.943 -13634.219
18449.361 -13569.409
18393.262 -13523.529
18375.527 -13506.169
18392.055 -13509.231
18434.682 -13517.881
18491.605 -13519.963
18549.879 -13508.522
18599.068 -13480.186
18633.854 -13434.013
18656.06 -13372.493
18674.838 -13302.845
18702.19 -13235.225
18746.29 -13177.53
18808.936 -13131.641
18887.732 -13094.275
18978.244 -13060.457
19074.49 -13026.363
19169.27 -12990.402
19255.227 -12952.973
19326.393 -12915.738
19379.47 -12881.037
19414.598 -12851.539
19435.566 -12830.042
19449.398 -12819.02
19464.908 -12819.625
19489.771 -12830.271
19526.922 -12845.705
19573.139 -12858.017
19622.021 -12859.751
19668.44 -12846.914
19710.023 -12819.703
19746.201 -12781.47
19777.555 -12737.9795
19806.018 -12697.354
19834.062 -12668.371
19862.443 -12656.3955
19889.46 -12661.225
19913.023 -12679.079
19932.674 -12705.1
19949.617 -12734.417
19965.514 -12762.644
19981.213 -12786.363
19996.12 -12803.458
20008.225 -12813.154
20014.617 -12815.772
20012.305 -12812.318
19999.234 -12804.037
19975.264 -12792.081
19942.578 -12777.511
19905.053 -12761.646
19866.77 -12746.392
19830.625 -12734.083
19797.867 -12726.914
19768.436 -12726.371
19741.6 -12732.979
19716.4 -12746.386
19691.75 -12765.645
19666.164 -12789.627
19637.44 -12817.418
19602.916 -12848.349
19560.67 -12881.397
19510.77 -12914.465
19455.01 -12944.365
19395.455 -12967.633
19333.027 -12981.23
19266.68 -12982.438
19193.2 -12968.185
19107.97 -12934.783
19006.996 -12878.805
18889.166 -12798.763
18756.492 -12696.479
18610.85 -12576.743
18448.604 -12444.385
18255.527 -12298.987
18001.922 -12129.104
17638.033 -11908.562
17102.934 -11600.311
16366.236 -11173.399
15452.056 -10611.497
14380.297 -9894.321
13141.937 -9005.452
