x y
8607.598 -16648.12
7037.612 -16005.795
6456.9097 -15689.178
6298.6323 -15761.096
6284.587 -16031.919
6312.8584 -16353.42
6346.6914 -16650.61
6376.705 -16897.324
6402.3716 -17092.959
6424.372 -17244.422
6443.086 -17356.598
6458.989 -17430.46
6473.06 -17465.404
6486.847 -17462.29
6502.302 -17424.861
6521.508 -17359.512
6546.3364 -17274.799
6578.0522 -17181.635
6616.9614 -17093.26
6662.246 -17023.143
6712.071 -16980.807
6763.9536 -16968.518
6815.3013 -16981.865
6863.9707 -17013.342
6908.672 -17055.834
6949.0845 -17104.19
6985.72 -17155.086
7019.6377 -17206.355
7052.138 -17256.396
7084.5166 -17303.924
7117.8774 -17347.94
7153.0444 -17387.791
7190.542 -17423.188
7230.645 -17454.172
7273.4805 -17481.049
7319.1597 -17504.277
7367.9146 -17524.398
7420.2026 -17541.951
7476.739 -17557.443
7538.3774 -17571.334
7605.847 -17584.041
7679.3667 -17595.977
7758.3726 -17607.533
7841.5913 -17619.025
7927.444 -17630.56
8014.4673 -17641.844
8101.424 -17652.104
8187.1636 -17660.174
8270.498 -17664.818
8350.207 -17665.162
8425.22 -17661.049
8494.818 -17653.27
8558.821 -17643.682
8617.647 -17635.338
8672.315 -17632.525
8724.348 -17640.309
8775.611 -17662.896
8827.987 -17700.748
8882.856 -17748.412
8940.673 -17796.12
9000.983 -17834.809
9062.978 -17859.871
9126.025 -17871.084
9189.8125 -17870.506
9254.205 -17860.682
9319.078 -17843.83
9384.277 -17821.686
9449.646 -17795.621
9515.098 -17766.846
9580.682 -17736.592
9646.619 -17706.264
9713.309 -17677.51
9781.285 -17652.2
9851.135 -17632.236
9923.369 -17619.236
9998.291 -17614.057
10075.83 -17616.344
10155.416 -17624.242
10235.943 -17634.658
10315.957 -17644.182
10394.055 -17650.281
10469.327 -17652.002
10541.567 -17649.775
10611.17 -17644.764
10678.866 -17638.22
10745.467 -17631.18
10811.71 -17624.373
10878.175 -17618.266
10945.284 -17613.121
11013.305 -17609.064
11082.371 -17606.129
11152.51 -17604.277
11223.656 -17603.436
11295.686 -17603.498
11368.418 -17604.336
11441.652 -17605.818
11515.171 -17607.818
11588.76 -17610.21
11662.218 -17612.885
11735.375 -17615.752
11808.088 -17618.736
11880.25 -17621.79
11951.795 -17624.883
12022.693 -17628.006
12092.953 -17631.174
12162.605 -17634.4
12231.715 -17637.725
12300.363 -17641.178
12368.643 -17644.8
12436.652 -17648.627
12504.494 -17652.682
12572.258 -17656.98
12640.023 -17661.521
12707.853 -17666.285
12775.785 -17671.24
12843.837 -17676.334
12911.998 -17681.498
12980.23 -17686.645
13048.471 -17691.686
13116.634 -17696.514
13184.61 -17701.03
13252.273 -17705.127
13319.485 -17708.713
13386.098 -17711.697
13451.954 -17714.01
13516.904 -17715.592
13580.797 -17716.404
13643.487 -17716.428
13704.842 -17715.662
13764.739 -17714.121
13823.069 -17711.838
13879.738 -17708.857
13934.664 -17705.24
13987.781 -17701.049
14039.038 -17696.355
14088.398 -17691.236
14135.834 -17685.768
14181.335 -17680.021
14224.897 -17674.066
14266.532 -17667.97
14306.254 -17661.791
14344.09 -17655.582
14380.07 -17649.385
14414.235 -17643.24
14446.63 -17637.18
14477.301 -17631.225
14506.301 -17625.396
14533.685 -17619.701
14559.511 -17614.152
14583.839 -17608.75
13206.056 -11507.25
15486.215 -13668.77
16762.562 -14463.379
17253.645 -14688.301
17346.904 -14691.06
17244.014 -14594.484
17061.494 -14460.418
16876.244 -14334.619
16729.748 -14249.176
16631.87 -14215.478
16576.186 -14226.494
16554.324 -14266.011
16561.014 -14316.939
16592.812 -14365.988
