x y
14318.442 -18505.002
12799.8955 -18355.758
11928.802 -18093.729
11563.282 -18014.29
11434.593 -18106.092
11393.142 -18298.752
11369.541 -18543.846
11341.545 -18815.541
11307.673 -19091.963
11271.903 -19346.453
11238.084 -19550.654
11209.516 -19683.322
11189.892 -19736.51
11183.489 -19714.805
11194.444 -19630.318
11225.729 -19499.332
11278.138 -19343.184
11349.532 -19189.002
11434.817 -19063.49
11526.835 -18981.83
11617.761 -18942.877
11700.699 -18935.098
11771.091 -18945.834
11827.353 -18966.531
11870.481 -18993.043
11903.04 -19023.713
11928.1455 -19057.576
11948.754 -19093.531
11967.29 -19130.303
11985.51 -19166.693
12004.534 -19201.807
12024.96 -19235.129
12047.012 -19266.473
12070.687 -19295.896
12095.872 -19323.613
12122.46 -19349.93
12150.431 -19375.197
12179.966 -19399.771
12211.558 -19423.96
12246.15 -19447.926
12285.241 -19471.586
12330.866 -19494.496
12385.252 -19515.812
12449.967 -19534.361
12524.767 -19548.84
12607.003 -19558.033
12692.505 -19560.936
12777.347 -19556.785
12858.849 -19545.13
12935.37 -19525.928
13005.843 -19499.53
13069.684 -19466.607
13126.859 -19428.072
13177.868 -19385.012
13223.606 -19338.635
13265.212 -19290.26
13303.904 -19241.31
13340.891 -19193.338
13377.282 -19148.04
13414.034 -19107.293
13451.9 -19073.135
13491.394 -19047.658
13532.763 -19032.764
13575.985 -19029.705
13620.784 -19038.453
13666.636 -19057.059
13712.81 -19081.36
13758.414 -19105.486
13802.546 -19123.248
13844.511 -19129.977
13884.085 -19123.93
13921.6875 -19106.625
13958.335 -19082.105
13995.353 -19055.555
14033.897 -19031.707
14074.478 -19013.55
14116.771 -19001.852
14159.831 -18995.64
14202.536 -18993.209
14243.984 -18992.963
14283.677 -18993.818
14321.505 -18995.242
14357.65 -18997.125
14392.47 -18999.615
14426.401 -19003.004
14459.896 -19007.639
14493.388 -19013.863
14527.263 -19021.99
14561.845 -19032.271
14597.405 -19044.877
14634.146 -19059.9
14672.214 -19077.33
14711.693 -19097.06
14752.612 -19118.875
14794.946 -19142.459
14838.622 -19167.404
14883.517 -19193.203
14929.464 -19219.287
14976.261 -19245.033
15023.667 -19269.795
15071.41 -19292.94
15119.206 -19313.896
15166.751 -19332.201
15213.754 -19347.553
15259.946 -19359.848
15305.106 -19369.21
15349.083 -19375.979
15391.817 -19380.666
15433.3545 -19383.875
15473.841 -19386.203
15513.511 -19388.139
15552.661 -19389.996
15591.614 -19391.87
15630.685 -19393.637
15670.141 -19395.006
15710.188 -19395.559
15750.955 -19394.812
15792.496 -19392.27
15834.802 -19387.451
15877.819 -19379.93
15921.468 -19369.322
15965.674 -19355.316
16010.399 -19337.646
16055.651 -19316.105
16101.504 -19290.531
16148.11 -19260.812
16195.696 -19226.877
16244.538 -19188.705
16294.948 -19146.326
16347.25 -19099.826
16401.738 -19049.35
16458.654 -18995.113
16518.174 -18937.385
16580.379 -18876.51
16645.258 -18812.865
16712.71 -18746.879
16782.557 -18678.992
16854.533 -18609.65
16928.336 -18539.275
17003.607 -18468.26
17079.963 -18396.943
17157.0 -18325.623
17234.307 -18254.535
17311.475 -18183.873
17388.104 -18113.791
17463.8 -18044.404
17538.207 -17975.818
17610.99 -17908.113
17681.854 -17841.38
17750.545 -17775.715
13502.975 -10733.388
16043.558 -12906.875
17115.445 -13771.075
17412.322 -14021.856
17415.82 -14010.95
17313.7 -13880.141
17179.846 -13704.313
17050.488 -13531.34
16944.059 -13388.595
16866.049 -13285.372
16814.113 -13218.839
16782.871 -13181.074
16766.285 -13164.024
16758.658 -13161.861
16755.639 -13171.368
16755.367 -13191.079
16758.82 -13220.022
16767.883 -13256.747
16781.195 -13298.939
16791.502 -13343.576
16789.154 -13387.525
16770.08 -13428.794
16740.977 -13468.079
16717.191 -13508.536
16714.756 -13552.145
16743.018 -13596.421
16803.357 -13635.491
16891.627 -13663.044
17001.217 -13674.611
17126.97 -13669.629
17268.738 -13653.026
17431.154 -13634.6
17618.725 -13625.288
17829.879 -13632.128
18054.043 -13654.93
18272.475 -13686.007
18461.38 -13711.962
18595.904 -13715.61
18653.363 -13676.704
18613.426 -13571.214
18454.283 -13368.96
18145.943 -13029.816
17643.402 -12503.726
16884.793 -11746.563
15790.156 -10741.997
14251.737 -9489.435
