x y
12857.715 -14111.578
12710.093 -16002.723
12559.841 -16726.895
12304.609 -16785.121
12096.689 -16638.434
12027.421 -16471.387
12091.267 -16329.84
12248.304 -16218.51
12453.578 -16133.76
12669.87 -16072.418
12871.464 -16028.361
13041.451 -15987.738
13169.252 -15930.74
13249.87 -15837.578
13285.985 -15695.274
13294.247 -15505.672
13309.128 -15291.559
13367.684 -15087.76
13480.622 -14920.339
13623.56 -14801.568
13755.359 -14740.778
13840.86 -14747.928
13862.398 -14827.511
13819.139 -14973.886
13721.23 -15172.23
13584.718 -15402.584
13428.168 -15644.195
13269.84 -15879.061
13125.179 -16094.156
13005.307 -16282.208
12916.905 -16441.305
12863.003 -16573.734
12844.046 -16684.332
12858.859 -16778.691
12905.17 -16861.527
12979.719 -16935.717
13077.932 -17002.25
13193.667 -17060.848
13319.672 -17110.69
13448.982 -17150.809
13577.119 -17180.174
13704.607 -17197.693
13839.46 -17202.127
13996.895 -17191.912
14188.213 -17165.371
14397.002 -17122.023
14578.81 -17064.299
14705.118 -16998.418
14783.301 -16934.465
14834.821 -16884.242
14880.298 -16857.398
14936.557 -16857.326
15013.119 -16878.043
15109.358 -16905.57
15216.782 -16924.607
15325.057 -16925.879
15427.247 -16909.133
15520.96 -16879.97
15605.754 -16843.898
15680.708 -16803.682
15744.339 -16760.844
15795.313 -16717.246
15832.503 -16675.283
15854.6 -16637.613
15859.991 -16606.865
15847.278 -16585.293
15816.259 -16574.28
15768.929 -16573.918
15709.99 -16582.809
15646.466 -16598.203
15586.541 -16616.45
15538.0205 -16633.527
15506.977 -16645.572
15497.027 -16649.21
15509.254 -16641.764
15542.604 -16621.312
15594.5205 -16586.705
15661.604 -16537.588
15740.186 -16474.543
15826.791 -16399.367
15918.53 -16315.342
16013.397 -16227.285
16110.476 -16141.082
16209.936 -16062.721
16312.785 -15997.156
16420.4 -15947.485
16534.04 -15914.738
16654.447 -15898.166
16781.662 -15895.759
16914.928 -15904.721
17052.662 -15921.855
17192.451 -15943.842
17331.035 -15967.523
17464.37 -15990.156
17587.73 -16009.617
17696.014 -16024.479
17784.19 -16033.911
17847.969 -16037.482
17884.623 -16034.963
17893.814 -16026.326
17878.32 -16012.004
17844.273 -15993.332
17800.844 -15972.865
17759.297 -15954.141
17731.69 -15940.943
17729.453 -15936.881
17762.031 -15946.133
17835.178 -15974.573
17948.9 -16028.4
18095.34 -16108.785
18258.371 -16206.564
18416.936 -16303.418
18551.61 -16379.199
18649.795 -16418.535
18706.215 -16412.256
18719.94 -16355.551
18690.852 -16246.07
18616.863 -16082.755
18491.18 -15864.155
18297.902 -15584.897
18005.11 -15230.235
17560.453 -14772.7
16909.766 -14183.636
16053.834 -13467.334
15068.166 -12670.015
14012.238 -11821.001
