x y
9334.000000 -10722.000000
9433.000000 -10722.000000
9433.000000 -10722.000000
9532.000000 -10722.000000
9632.000000 -10601.000000
9780.000000 -10481.000000
9929.000000 -10360.000000
10078.000000 -10119.000000
10227.000000 -9878.000000
10426.000000 -9517.000000
10624.000000 -9155.000000
10724.000000 -8794.000000
10773.000000 -8674.000000
10674.000000 -8433.000000
10525.000000 -8433.000000
10078.000000 -8794.000000
9582.000000 -9396.000000
8986.000000 -10119.000000
8390.000000 -10962.000000
7894.000000 -11806.000000
7397.000000 -12649.000000
7100.000000 -13251.000000
6951.000000 -13733.000000
6901.000000 -14095.000000
6851.000000 -14336.000000
7000.000000 -14456.000000
7199.000000 -14336.000000
7397.000000 -14215.000000
7695.000000 -13974.000000
7894.000000 -13733.000000
7894.000000 -13733.000000
7894.000000 -13733.000000
7795.000000 -13974.000000
7497.000000 -14456.000000
7248.000000 -15058.000000
6802.000000 -15781.000000
6454.000000 -16384.000000
6007.000000 -17227.000000
5610.000000 -17950.000000
5263.000000 -18552.000000
5114.000000 -18913.000000
5064.000000 -19154.000000
5064.000000 -19275.000000
5213.000000 -19154.000000
5511.000000 -18672.000000
5958.000000 -18070.000000
6504.000000 -17106.000000
7149.000000 -16022.000000
7745.000000 -15299.000000
8192.000000 -14576.000000
8192.000000 -14576.000000
8490.000000 -14336.000000
8639.000000 -14215.000000
8639.000000 -14215.000000
8589.000000 -14456.000000
8490.000000 -14817.000000
8341.000000 -15179.000000
8291.000000 -15420.000000
8291.000000 -15540.000000
8341.000000 -15661.000000
8490.000000 -15540.000000
8788.000000 -15299.000000
9135.000000 -15058.000000
9532.000000 -14576.000000
9880.000000 -14095.000000
10178.000000 -13613.000000
10426.000000 -13251.000000
10426.000000 -13251.000000
10426.000000 -13251.000000
10476.000000 -13251.000000
10426.000000 -13372.000000
10327.000000 -13733.000000
10277.000000 -13854.000000
10227.000000 -14215.000000
10277.000000 -14336.000000
10476.000000 -14336.000000
10823.000000 -14095.000000
11220.000000 -13733.000000
11717.000000 -13251.000000
12064.000000 -12649.000000
12412.000000 -12047.000000
12710.000000 -11565.000000
12958.000000 -11203.000000
13107.000000 -10962.000000
13206.000000 -10842.000000
13256.000000 -10722.000000
13355.000000 -10842.000000
13454.000000 -11083.000000
13603.000000 -11203.000000
13653.000000 -11444.000000
13752.000000 -11565.000000
13802.000000 -11806.000000
13802.000000 -11806.000000
13752.000000 -11806.000000
13554.000000 -11926.000000
13206.000000 -11926.000000
12710.000000 -11926.000000
10277.000000 -10601.000000
10327.000000 -10119.000000
10525.000000 -9517.000000
10922.000000 -8915.000000
11617.000000 -8312.000000
12461.000000 -7710.000000
13504.000000 -7348.000000
14596.000000 -6987.000000
15738.000000 -6867.000000
16781.000000 -6746.000000
17525.000000 -6987.000000
18022.000000 -7469.000000
18220.000000 -7951.000000
17923.000000 -8674.000000
17376.000000 -9637.000000
16681.000000 -10360.000000
15837.000000 -11203.000000
14944.000000 -11926.000000
14199.000000 -12408.000000
13653.000000 -13131.000000
13355.000000 -13492.000000
13305.000000 -14095.000000
13405.000000 -14456.000000
13653.000000 -14938.000000
13852.000000 -15299.000000
14000.000000 -15540.000000
13951.000000 -15902.000000
13603.000000 -16143.000000
12958.000000 -16384.000000
12164.000000 -16504.000000
11270.000000 -16504.000000
10327.000000 -16384.000000
9532.000000 -16022.000000
8936.000000 -15661.000000
8639.000000 -15179.000000
8788.000000 -14456.000000
9383.000000 -13613.000000
10277.000000 -12890.000000
11568.000000 -12167.000000
13057.000000 -11685.000000
14547.000000 -11444.000000
15837.000000 -11565.000000
16880.000000 -11806.000000
17674.000000 -12047.000000
18270.000000 -12408.000000
18618.000000 -12649.000000
18618.000000 -12649.000000
18618.000000 -12649.000000
18717.000000 -12890.000000
18717.000000 -12890.000000
18717.000000 -12890.000000
18717.000000 -12890.000000
18866.000000 -12890.000000
19064.000000 -12890.000000
19362.000000 -13010.000000
