x y
7795.000000 -15179.000000
7795.000000 -15058.000000
7795.000000 -15058.000000
7745.000000 -15179.000000
7695.000000 -15540.000000
7695.000000 -16143.000000
7695.000000 -16986.000000
7596.000000 -17950.000000
7546.000000 -18913.000000
7497.000000 -19636.000000
7447.000000 -20359.000000
7397.000000 -20841.000000
7348.000000 -21323.000000
7348.000000 -21564.000000
7348.000000 -21564.000000
7795.000000 -13251.000000
7596.000000 -13492.000000
7397.000000 -13733.000000
7298.000000 -13974.000000
7397.000000 -13974.000000
7596.000000 -13974.000000
7944.000000 -13733.000000
8241.000000 -13372.000000
8490.000000 -13010.000000
8639.000000 -12649.000000
8738.000000 -12408.000000
8688.000000 -12167.000000
8539.000000 -12167.000000
8291.000000 -12529.000000
8142.000000 -12890.000000
8043.000000 -13613.000000
9929.000000 -14456.000000
9929.000000 -14456.000000
9780.000000 -14817.000000
9582.000000 -15179.000000
9334.000000 -15661.000000
9135.000000 -16143.000000
9036.000000 -16504.000000
8986.000000 -16745.000000
9185.000000 -16986.000000
9483.000000 -17106.000000
9830.000000 -17227.000000
10178.000000 -17588.000000
10376.000000 -17950.000000
10476.000000 -18431.000000
10376.000000 -19034.000000
10128.000000 -19636.000000
9880.000000 -20118.000000
9681.000000 -20479.000000
9681.000000 -20479.000000
9681.000000 -20600.000000
9780.000000 -20359.000000
10078.000000 -19998.000000
10426.000000 -19516.000000
10823.000000 -18793.000000
11220.000000 -18070.000000
11617.000000 -16745.000000
12015.000000 -15661.000000
12362.000000 -14576.000000
12561.000000 -13854.000000
12710.000000 -13131.000000
12660.000000 -12890.000000
12461.000000 -12890.000000
12114.000000 -13492.000000
11717.000000 -14336.000000
11369.000000 -15299.000000
11071.000000 -16504.000000
10873.000000 -17588.000000
10724.000000 -18431.000000
10823.000000 -19275.000000
11071.000000 -19757.000000
11518.000000 -19877.000000
12015.000000 -19636.000000
12511.000000 -19154.000000
12958.000000 -18311.000000
13355.000000 -17468.000000
13603.000000 -16745.000000
13752.000000 -16384.000000
13802.000000 -16143.000000
13653.000000 -16263.000000
13454.000000 -16865.000000
13305.000000 -17588.000000
13256.000000 -18311.000000
13206.000000 -18793.000000
13305.000000 -19275.000000
13603.000000 -19636.000000
13951.000000 -19636.000000
14249.000000 -19395.000000
14646.000000 -18913.000000
14894.000000 -18311.000000
15093.000000 -17468.000000
15192.000000 -16986.000000
15192.000000 -16986.000000
15142.000000 -16745.000000
15093.000000 -16986.000000
15043.000000 -17468.000000
15093.000000 -17950.000000
15093.000000 -18311.000000
15192.000000 -18552.000000
15440.000000 -18672.000000
15738.000000 -18552.000000
15986.000000 -18191.000000
16185.000000 -17709.000000
16384.000000 -17227.000000
16384.000000 -17227.000000
16483.000000 -17106.000000
16483.000000 -17227.000000
16532.000000 -17468.000000
16532.000000 -17829.000000
16582.000000 -18191.000000
16632.000000 -18311.000000
16781.000000 -18311.000000
17029.000000 -18191.000000
17227.000000 -17950.000000
17376.000000 -17588.000000
17525.000000 -16986.000000
17625.000000 -16504.000000
17625.000000 -16263.000000
17625.000000 -16263.000000
17575.000000 -16384.000000
17476.000000 -17106.000000
17376.000000 -17950.000000
17327.000000 -18672.000000
17376.000000 -19154.000000
17376.000000 -19516.000000
17525.000000 -19757.000000
17823.000000 -19516.000000
18022.000000 -19034.000000
18270.000000 -18191.000000
18469.000000 -16986.000000
18618.000000 -16263.000000
18767.000000 -15781.000000
18915.000000 -15661.000000
19263.000000 -16143.000000
19611.000000 -16865.000000
20057.000000 -17829.000000
20504.000000 -18552.000000
21001.000000 -19154.000000
21497.000000 -19516.000000
21994.000000 -19636.000000
22490.000000 -19275.000000
22838.000000 -18552.000000
22937.000000 -17347.000000
22937.000000 -15661.000000
22838.000000 -14336.000000
22738.000000 -13372.000000
22540.000000 -12890.000000
12213.000000 -15058.000000
12213.000000 -15058.000000
12412.000000 -14938.000000
12908.000000 -14576.000000
13752.000000 -14336.000000
14745.000000 -13974.000000
15887.000000 -13733.000000
16781.000000 -13613.000000
17774.000000 -13613.000000
