x y
29292.000000 -23250.000000
29242.000000 -22889.000000
28944.000000 -22166.000000
28547.000000 -21082.000000
27852.000000 -19636.000000
26859.000000 -17950.000000
25816.000000 -15902.000000
24724.000000 -14095.000000
23533.000000 -12408.000000
22242.000000 -10842.000000
21100.000000 -9637.000000
20107.000000 -8794.000000
19362.000000 -8192.000000
18767.000000 -7589.000000
18369.000000 -7348.000000
18121.000000 -7228.000000
18022.000000 -7228.000000
18369.000000 -7710.000000
19015.000000 -8915.000000
19958.000000 -10601.000000
21150.000000 -12769.000000
22540.000000 -15420.000000
23781.000000 -17709.000000
24724.000000 -19636.000000
25320.000000 -20841.000000
25519.000000 -21684.000000
25469.000000 -22045.000000
25022.000000 -22045.000000
25171.000000 -22286.000000
25221.000000 -22286.000000
25221.000000 -22407.000000
25022.000000 -22286.000000
24675.000000 -21925.000000
24128.000000 -21323.000000
23533.000000 -20479.000000
22838.000000 -19395.000000
22093.000000 -18431.000000
21348.000000 -17468.000000
20802.000000 -16745.000000
20355.000000 -16384.000000
20057.000000 -16263.000000
19958.000000 -16504.000000
20008.000000 -16745.000000
20107.000000 -17227.000000
20355.000000 -17709.000000
20554.000000 -18191.000000
20554.000000 -18191.000000
20603.000000 -18311.000000
20554.000000 -18431.000000
20306.000000 -18311.000000
20008.000000 -18070.000000
19561.000000 -17709.000000
19114.000000 -17347.000000
18667.000000 -16865.000000
18220.000000 -16624.000000
17972.000000 -16384.000000
17774.000000 -16263.000000
17575.000000 -16263.000000
17476.000000 -16263.000000
17426.000000 -16384.000000
17426.000000 -16504.000000
17376.000000 -16624.000000
17376.000000 -16624.000000
17178.000000 -16624.000000
16880.000000 -16263.000000
16433.000000 -15902.000000
15986.000000 -15420.000000
15490.000000 -14938.000000
14944.000000 -14456.000000
14497.000000 -14095.000000
14100.000000 -13854.000000
13852.000000 -13733.000000
13703.000000 -13974.000000
13852.000000 -14456.000000
14149.000000 -15179.000000
14696.000000 -16384.000000
15291.000000 -17709.000000
15639.000000 -18672.000000
15788.000000 -19275.000000
15490.000000 -19636.000000
14547.000000 -19516.000000
13156.000000 -18913.000000
11320.000000 -17950.000000
9234.000000 -16865.000000
6901.000000 -15661.000000
4568.000000 -14336.000000
3028.000000 -13492.000000
2234.000000 -12890.000000
1837.000000 -12529.000000
1638.000000 -12167.000000
1638.000000 -12047.000000
1738.000000 -11926.000000
1986.000000 -11806.000000
2135.000000 -11806.000000
10525.000000 -14697.000000
10029.000000 -14336.000000
9433.000000 -13974.000000
8837.000000 -13613.000000
8291.000000 -13251.000000
7795.000000 -13010.000000
