x y
11320.000000 -20961.000000
11320.000000 -20479.000000
11320.000000 -19757.000000
11320.000000 -18793.000000
11320.000000 -17709.000000
11320.000000 -16504.000000
11320.000000 -15179.000000
11419.000000 -13854.000000
11468.000000 -12649.000000
11617.000000 -11565.000000
11816.000000 -10481.000000
12015.000000 -9637.000000
12164.000000 -9155.000000
12312.000000 -8794.000000
12412.000000 -8674.000000
12412.000000 -8794.000000
12461.000000 -9155.000000
12312.000000 -9758.000000
11965.000000 -10722.000000
11369.000000 -11926.000000
10624.000000 -13251.000000
9532.000000 -14697.000000
8390.000000 -15902.000000
7050.000000 -17106.000000
5660.000000 -17950.000000
4319.000000 -18552.000000
3177.000000 -19034.000000
2333.000000 -19275.000000
1787.000000 -19275.000000
1638.000000 -19154.000000
1787.000000 -19034.000000
2383.000000 -18672.000000
3575.000000 -18191.000000
5263.000000 -17588.000000
7397.000000 -16986.000000
9880.000000 -16384.000000
12412.000000 -15902.000000
14993.000000 -15540.000000
17476.000000 -15179.000000
19958.000000 -14938.000000
22192.000000 -14817.000000
24327.000000 -14576.000000
26164.000000 -14456.000000
27703.000000 -14456.000000
28845.000000 -14456.000000
29540.000000 -14456.000000
12958.000000 -12529.000000
12908.000000 -12649.000000
12908.000000 -13131.000000
12908.000000 -13733.000000
12809.000000 -14456.000000
12759.000000 -15299.000000
12759.000000 -15902.000000
12809.000000 -16384.000000
13008.000000 -16745.000000
13305.000000 -16624.000000
13703.000000 -16143.000000
14298.000000 -15420.000000
14844.000000 -14576.000000
15490.000000 -13613.000000
16086.000000 -12649.000000
16532.000000 -11806.000000
16979.000000 -11203.000000
17227.000000 -10842.000000
17376.000000 -10722.000000
17476.000000 -10962.000000
17376.000000 -11565.000000
17079.000000 -12408.000000
16731.000000 -13372.000000
16384.000000 -14456.000000
16086.000000 -15299.000000
15937.000000 -16143.000000
15986.000000 -16624.000000
16135.000000 -16745.000000
16483.000000 -16624.000000
17029.000000 -16143.000000
17625.000000 -15420.000000
18270.000000 -14456.000000
18915.000000 -13492.000000
19511.000000 -12529.000000
19908.000000 -11926.000000
20206.000000 -11565.000000
20355.000000 -11444.000000
20306.000000 -11685.000000
19958.000000 -12288.000000
19511.000000 -13131.000000
19015.000000 -14215.000000
18469.000000 -15179.000000
18171.000000 -16022.000000
17923.000000 -16624.000000
17923.000000 -16986.000000
18171.000000 -17106.000000
18618.000000 -16745.000000
19263.000000 -16022.000000
20057.000000 -15058.000000
20752.000000 -14095.000000
21348.000000 -13251.000000
21745.000000 -12769.000000
21745.000000 -12769.000000
21894.000000 -12649.000000
21795.000000 -13131.000000
21398.000000 -13974.000000
20951.000000 -14817.000000
20455.000000 -15661.000000
20107.000000 -16384.000000
20107.000000 -16745.000000
20355.000000 -16986.000000
20852.000000 -16745.000000
21547.000000 -16263.000000
22291.000000 -15781.000000
23185.000000 -15058.000000
23880.000000 -14576.000000
24476.000000 -14215.000000
24823.000000 -14095.000000
24972.000000 -14095.000000
25072.000000 -14095.000000
25072.000000 -14215.000000
