x y
4278.201 -23636.197
4266.6396 -23664.574
4237.938 -23697.748
4226.84 -23731.455
4226.92 -23763.756
4233.926 -23797.295
4246.818 -23833.443
4252.2446 -23859.486
4265.5396 -23876.414
4285.888 -23889.73
4291.1885 -23902.977
4311.6904 -23905.871
4341.5845 -23912.537
4355.521 -23923.53
4353.2847 -23917.523
4372.298 -23914.898
4414.543 -23919.098
4454.772 -23923.36
4451.247 -23921.19
4427.6455 -23921.656
4426.8916 -23922.068
4424.365 -23923.734
4405.6025 -23926.355
4411.2817 -23923.967
4385.045 -23926.238
4347.002 -23933.748
4340.84 -23941.15
4321.402 -23945.725
4343.1826 -23941.482
4328.0806 -23936.34
4284.5723 -23931.941
4239.6987 -23927.348
4215.821 -23928.418
4222.768 -23920.162
4242.7573 -23921.58
4280.208 -23933.113
4289.8374 -23940.225
4306.9287 -23940.285
4296.42 -23947.639
4285.934 -23947.64
4300.601 -23947.46
4344.14 -23946.719
4377.888 -23931.219
4396.3057 -23925.568
4418.0654 -23920.459
4426.421 -23911.406
4415.132 -23904.918
4415.8843 -23897.592
4432.2495 -23899.068
4438.8315 -23902.303
4425.3857 -23910.088
4439.1816 -23913.68
4454.2847 -23915.258
4450.581 -23912.955
4434.716 -23911.39
4419.382 -23917.576
4400.312 -23925.01
4419.9775 -23928.322
4432.8184 -23933.096
4450.163 -23952.8
4446.4673 -23956.63
4445.409 -23953.049
4432.1396 -23956.426
4407.9785 -23963.807
4438.3994 -23957.14
4466.3853 -23948.73
4463.256 -23937.71
4442.027 -23935.303
4431.702 -23939.479
4421.5234 -23937.172
4409.647 -23938.588
4443.4277 -23923.336
4451.774 -23908.969
4446.1104 -23897.236
4441.435 -23893.236
4432.5146 -23893.854
4419.561 -23890.256
4414.395 -23881.545
4409.58 -23894.979
4355.389 -23915.082
4330.756 -23920.527
4301.604 -23934.74
4308.8594 -23942.941
4334.512 -23942.307
4354.1357 -23937.273
4348.98 -23926.004
4341.0522 -23914.174
4351.0044 -23907.627
