x y
1314.7493 -19640.223
1314.2288 -19633.592
1317.2424 -19634.986
1327.6136 -19642.406
1341.1526 -19650.814
1352.2261 -19648.023
1365.1202 -19645.38
1368.3223 -19643.355
1381.5695 -19637.342
1395.3746 -19633.643
1397.9027 -19632.854
1386.8021 -19642.055
1386.092 -19637.588
1402.6971 -19629.008
1415.3341 -19629.312
1409.1099 -19628.729
1391.1127 -19629.824
1389.6293 -19635.035
1396.1161 -19633.555
1382.126 -19636.373
1378.6117 -19638.73
1364.6653 -19641.703
1389.2074 -19650.223
1381.6465 -19651.205
1366.8225 -19651.775
1389.3734 -19654.59
1401.1804 -19662.525
1404.5911 -19669.83
1392.481 -19665.523
1351.5237 -19675.918
1351.8158 -19673.107
1362.3232 -19660.78
1366.2115 -19653.73
1340.2275 -19647.596
1354.3413 -19647.125
1357.2765 -19641.959
1373.9753 -19641.469
1410.4524 -19647.098
1429.5896 -19655.312
1414.1906 -19658.098
1424.4666 -19665.816
1418.1311 -19681.93
1385.143 -19681.516
1358.5822 -19684.258
1338.9402 -19681.826
1344.0465 -19675.975
1342.6082 -19670.953
1315.7654 -19676.172
1296.9558 -19680.262
1300.5575 -19684.367
1311.3296 -19684.656
1328.3147 -19695.572
1361.6079 -19690.549
1357.1039 -19694.8
1364.925 -19690.395
1371.7524 -19681.846
1370.7648 -19672.719
1335.2489 -19678.535
1282.0258 -19687.387
1255.3284 -19684.809
1255.3767 -19680.17
1262.1904 -19670.113
1279.5831 -19661.498
1310.8118 -19642.162
1317.0435 -19637.283
1315.0897 -19629.572
1286.8623 -19633.559
1231.3765 -19650.379
1208.2946 -19654.29
1203.2291 -19656.998
1203.1158 -19660.998
1189.0913 -19665.43
1164.9976 -19673.742
1179.2278 -19669.213
1176.8525 -19664.574
1167.7783 -19664.64
1178.75 -19665.375
1211.6945 -19678.123
1245.4257 -19692.598
1256.7466 -19702.87
1269.7888 -19720.293
1263.9573 -19723.66
1260.2675 -19719.125
1261.5925 -19709.432
1287.3282 -19696.283
1307.2656 -19689.678
1303.7192 -19682.53
1254.6926 -19688.504
1251.3749 -19681.549
1240.2264 -19679.305
1259.1324 -19679.34
1263.7992 -19679.197
1270.6472 -19676.113
1255.0872 -19676.455
1251.6671 -19674.857
1252.9528 -19666.918
1241.9913 -19661.861
1259.121 -19655.225
1271.4734 -19645.377
1291.417 -19642.436
1330.3239 -19651.523
1363.2327 -19661.943
1380.934 -19665.85
1359.6322 -19665.986
1366.1403 -19657.256
1329.3186 -19655.703
1340.876 -19644.64
1336.2845 -19640.76
1316.5135 -19636.064
1268.6605 -19645.896
1232.531 -19653.756
1206.8759 -19655.428
1216.0645 -19651.521
1212.4117 -19662.96
1216.6965 -19666.295
1235.9857 -19665.873
1252.5402 -19665.678
1276.6133 -19665.27
1274.435 -19661.977
1273.5522 -19663.092
1260.1509 -19670.533
