x y
4855.0776 -23312.602
4885.0576 -23295.314
4913.8555 -23284.59
4923.145 -23275.56
4911.6577 -23259.023
4919.857 -23252.73
4908.183 -23245.451
4916.442 -23235.465
4933.5874 -23228.18
4931.388 -23218.693
4941.711 -23219.795
4935.1284 -23225.63
4924.46 -23229.85
4890.8066 -23239.99
4882.421 -23247.22
4877.405 -23256.564
4859.4927 -23259.34
4858.98 -23272.025
4889.8384 -23302.8
4923.859 -23331.936
4926.0664 -23347.89
4940.082 -23354.055
4937.88 -23360.053
4956.482 -23347.879
4922.9688 -23332.898
4918.2886 -23314.9
4907.6875 -23302.186
4904.051 -23295.322
4889.658 -23293.303
4845.5796 -23294.006
4824.901 -23287.434
4807.097 -23284.88
4802.3423 -23289.264
4812.855 -23301.781
4832.354 -23313.555
4850.196 -23321.703
4876.7764 -23325.91
4887.6216 -23342.287
4880.172 -23353.283
4863.091 -23345.08
4867.1562 -23334.883
4846.987 -23328.486
4820.836 -23324.488
4815.3457 -23328.52
4852.9805 -23326.107
4873.52 -23332.66
4889.317 -23330.158
4898.717 -23325.904
4922.4375 -23326.55
4954.48 -23337.14
4981.105 -23329.545
5016.4756 -23322.615
5044.499 -23305.584
5050.8574 -23290.668
5051.329 -23281.607
5025.5513 -23285.979
5003.544 -23285.67
4999.3037 -23278.004
4975.074 -23286.639
4977.4155 -23303.64
5003.2925 -23300.348
5020.4565 -23306.287
5022.0747 -23304.639
5012.8076 -23298.494
4997.275 -23297.79
4981.2183 -23296.758
5012.9814 -23307.379
5032.499 -23315.08
5033.071 -23317.953
5024.44 -23317.135
4989.171 -23324.754
4925.3237 -23322.053
4901.404 -23311.564
4895.318 -23305.746
4880.672 -23304.139
4869.327 -23303.248
4870.23 -23301.217
4911.0073 -23310.453
4949.713 -23317.11
4963.7344 -23313.857
4992.5747 -23310.516
4996.5293 -23311.383
5003.4565 -23297.781
5041.485 -23295.295
5055.648 -23306.932
5055.301 -23315.436
5064.2505 -23321.357
5054.4966 -23307.479
5042.3076 -23296.516
5029.501 -23283.45
5046.43 -23273.857
5060.7856 -23261.416
5053.2256 -23255.328
5045.4478 -23257.652
5045.2725 -23256.646
5048.9736 -23260.172
5051.6323 -23260.428
5053.7314 -23258.672
5053.9937 -23259.135
5059.649 -23252.436
5069.513 -23250.607
5057.081 -23249.283
5050.484 -23243.736
5040.766 -23240.25
5038.9033 -23238.865
5032.576 -23248.09
5056.152 -23264.537
5058.5635 -23265.12
5027.8994 -23270.467
4972.079 -23281.287
4948.062 -23277.305
4930.757 -23284.621
4908.9595 -23294.285
4889.457 -23293.473
4871.5063 -23302.53
4855.754 -23315.91
4894.2485 -23315.566
4885.42 -23323.785
4866.018 -23333.38
4859.4355 -23331.94
4858.3657 -23342.494
4886.9316 -23335.32
4905.1553 -23326.193
4886.717 -23316.895
4903.7603 -23308.219
4908.97 -23299.832
4885.302 -23300.232
4882.2393 -23302.385
4878.2046 -23309.475
4881.131 -23309.129
4899.073 -23302.492
4903.9346 -23294.752
4874.567 -23291.732
4862.3325 -23289.086
4852.31 -23288.715
4877.703 -23284.738
4888.3867 -23286.42
4904.34 -23295.719
4885.9478 -23299.168
4862.901 -23303.564
4843.3306 -23305.027
4824.84 -23297.49
4809.191 -23292.041
4806.022 -23298.852
4808.345 -23318.71
4843.835 -23337.557
4857.891 -23348.615
4889.9536 -23352.332
4907.8965 -23334.834
4924.5234 -23343.996
4913.849 -23325.502
4889.279 -23315.03
4877.316 -23306.85
4891.0913 -23295.377
4921.3467 -23290.26
4920.142 -23286.738
4918.3774 -23279.559
4942.414 -23279.125
4957.0825 -23278.727
4952.7134 -23283.354
4960.2134 -23285.537
4959.1646 -23301.023
4917.761 -23309.7
4891.656 -23307.535
4875.971 -23310.88
4879.573 -23312.611
4917.468 -23308.256
4930.3247 -23295.19
4970.0435 -23293.275
5001.6753 -23294.139
5017.5093 -23284.314
5020.794 -23280.217
4957.796 -23288.934
4924.2563 -23299.463
4905.252 -23304.314
4924.2095 -23286.66
4969.115 -23283.35
4976.9272 -23283.535
4969.459 -23278.07
4977.5347 -23264.783
4963.0864 -23257.277
4959.121 -23253.164
4932.8916 -23254.004
4905.953 -23272.82
4892.2744 -23286.943
4878.02 -23305.457
4856.1597 -23320.424
4852.072 -23332.477
4858.6626 -23345.793
4864.2715 -23354.879
4886.9414 -23356.982
