x y
9155.809 -21268.025
9172.809 -21260.887
9180.079 -21254.754
9185.822 -21247.64
9215.339 -21245.5
9232.95 -21249.871
9229.663 -21248.648
9214.134 -21241.738
9210.943 -21235.344
9210.11 -21228.05
9195.892 -21228.52
9200.7 -21224.453
9190.646 -21226.352
9192.847 -21226.602
9193.711 -21219.924
9200.078 -21212.324
9203.22 -21210.855
9192.7705 -21214.363
9182.687 -21213.68
9166.154 -21215.287
9146.461 -21219.12
9135.228 -21221.957
9122.393 -21223.54
9116.357 -21225.059
9111.061 -21229.5
9117.75 -21239.447
9133.169 -21249.857
9152.061 -21253.773
9175.61 -21263.951
9193.046 -21268.852
9198.492 -21267.826
9198.727 -21273.146
9196.816 -21272.564
9205.665 -21266.258
9205.311 -21261.756
9217.1045 -21256.2
9222.032 -21250.379
9231.884 -21251.14
9218.287 -21252.178
9223.802 -21239.754
9217.468 -21236.191
9210.338 -21233.902
9212.747 -21234.152
9236.684 -21239.652
9214.364 -21242.021
9195.152 -21239.293
9180.8545 -21239.229
9187.49 -21242.273
9192.389 -21243.541
9209.41 -21251.15
9208.938 -21251.766
9225.265 -21246.719
9212.776 -21244.664
9199.5205 -21248.229
9202.478 -21262.057
9231.836 -21272.037
9241.594 -21272.152
9246.273 -21264.068
9236.015 -21256.432
9221.479 -21252.637
9204.994 -21251.217
9205.569 -21252.121
9202.648 -21252.676
9216.521 -21246.756
9239.212 -21243.26
9226.97 -21245.652
9208.533 -21244.014
9212.838 -21232.99
9218.758 -21225.28
9196.542 -21236.5
9191.046 -21237.707
9195.844 -21239.82
9201.553 -21233.357
9201.611 -21232.096
9212.174 -21230.59
9236.189 -21232.53
9233.775 -21235.707
9229.263 -21236.184
9234.602 -21236.537
9243.494 -21239.416
9240.782 -21239.236
9241.75 -21244.11
9246.35 -21249.375
9238.855 -21249.475
9206.459 -21253.615
9195.739 -21252.908
9186.946 -21249.438
9181.899 -21247.53
9174.398 -21250.992
9183.37 -21255.43
9181.687 -21259.066
9159.98 -21267.34
9130.044 -21279.645
9110.601 -21283.594
9092.361 -21288.17
9097.678 -21275.824
9112.958 -21269.668
9113.518 -21268.057
9101.621 -21271.29
9102.328 -21266.94
9113.058 -21260.363
9123.736 -21255.455
9143.286 -21248.223
9163.876 -21242.266
9166.921 -21241.201
9182.356 -21236.654
9186.148 -21234.041
9196.8545 -21234.996
9208.924 -21233.229
9204.385 -21229.736
9201.849 -21223.97
9193.898 -21219.242
9168.783 -21231.938
9163.525 -21231.242
9166.71 -21230.41
9187.987 -21232.807
9203.052 -21233.363
9209.427 -21235.053
9222.838 -21236.242
9227.511 -21240.557
9229.439 -21246.006
9228.168 -21245.637
9201.784 -21253.25
9202.657 -21247.229
9217.707 -21233.514
9235.561 -21227.773
9226.446 -21220.86
9201.509 -21234.572
9177.038 -21246.645
9171.285 -21252.883
9164.525 -21249.906
9155.72 -21242.475
9145.235 -21244.531
