x y
5819.8433 -20172.06
5843.7725 -20163.748
5859.528 -20160.754
5868.655 -20155.74
5877.847 -20155.39
5907.7397 -20157.027
5919.3633 -20152.766
5921.3486 -20155.51
5910.104 -20150.334
5909.692 -20145.414
5921.856 -20149.871
5889.538 -20151.758
5853.4307 -20154.078
5844.818 -20153.953
5796.2676 -20175.19
5757.8755 -20181.293
5736.082 -20202.72
5723.1904 -20207.514
5711.001 -20210.43
5682.34 -20218.232
5691.6704 -20212.902
5727.7886 -20210.027
5722.543 -20204.256
5709.809 -20196.566
5706.2334 -20193.096
5723.8306 -20184.959
5728.6943 -20178.217
5700.859 -20176.664
5684.843 -20177.527
5694.265 -20178.703
5722.6357 -20194.42
5754.3643 -20211.717
5784.4966 -20219.377
5811.7153 -20212.418
5815.5254 -20199.762
5819.295 -20194.908
5823.634 -20196.986
5823.002 -20197.865
5827.758 -20183.104
5823.752 -20179.021
5829.669 -20170.658
5823.627 -20159.521
5784.4 -20160.29
5742.3926 -20157.885
5715.182 -20158.291
5707.9824 -20155.047
5710.4126 -20154.094
5724.7617 -20154.258
5749.535 -20157.662
5752.4917 -20159.229
5762.6196 -20162.055
5773.35 -20165.723
5788.878 -20179.34
5795.222 -20183.445
5812.3145 -20184.13
5815.8657 -20176.785
5840.5977 -20174.703
5859.825 -20175.768
5846.883 -20180.674
5823.036 -20183.123
5842.304 -20171.223
5857.6455 -20159.125
5844.6343 -20150.785
5833.32 -20145.783
5828.6484 -20147.848
5803.211 -20158.752
5776.317 -20162.652
5776.367 -20158.17
5764.344 -20167.979
5753.6855 -20170.193
5756.9536 -20175.182
5761.317 -20171.402
5761.5283 -20172.484
5733.196 -20173.22
5700.573 -20175.309
5712.6196 -20175.062
5743.3296 -20177.922
5756.876 -20178.37
5772.5615 -20183.982
5794.9927 -20182.816
5798.4165 -20184.502
5798.5137 -20181.98
5788.318 -20178.803
5761.1123 -20182.44
5783.5146 -20175.576
5795.7354 -20170.826
5799.134 -20173.918
5780.2656 -20188.143
5771.6763 -20190.814
5776.1504 -20195.084
5759.5107 -20189.89
5734.2144 -20190.666
5715.991 -20201.38
5702.131 -20208.408
5708.112 -20201.727
5719.6914 -20200.484
5709.451 -20202.814
5718.167 -20196.096
5719.1763 -20187.576
5709.8916 -20179.88
5716.614 -20174.45
5679.3164 -20174.018
5636.4834 -20178.312
5621.108 -20180.543
5676.1147 -20185.348
5706.557 -20181.36
5724.6396 -20175.385
5749.4106 -20174.73
5764.4688 -20172.457
5764.59 -20186.658
5775.053 -20183.664
5779.4077 -20183.162
5772.896 -20178.867
5782.6484 -20176.096
5798.674 -20169.129
5804.485 -20178.441
5817.652 -20172.818
5838.422 -20167.947
5837.9116 -20178.822
5814.9346 -20170.447
5774.5737 -20175.268
5751.0757 -20177.371
5719.2 -20193.348
5729.987 -20189.414
5708.132 -20198.91
5720.815 -20189.965
5746.7817 -20172.229
5778.322 -20162.654
5784.025 -20152.354
5797.483 -20150.07
5834.345 -20144.85
5866.844 -20135.742
5884.208 -20133.969
5884.869 -20129.635
5877.6904 -20126.656
5862.067 -20125.629
5886.866 -20127.99
5899.9263 -20131.29
5882.4893 -20134.297
5864.811 -20143.586
5838.427 -20152.238
5819.174 -20155.049
5827.2397 -20153.3
5805.392 -20159.844
5790.8857 -20161.719
5781.382 -20162.49
5788.927 -20164.133
5801.8755 -20180.545
5819.5405 -20191.604
5825.593 -20200.492
5842.5605 -20192.342
5865.6597 -20184.258
5861.4995 -20183.607
5852.3716 -20181.836
5867.814 -20175.795
5861.044 -20173.182
5855.913 -20178.812
5859.611 -20175.158
5853.854 -20171.113
5856.2437 -20165.963
5864.8364 -20170.205
5873.546 -20165.709
5876.4614 -20164.111
5867.2236 -20163.197
5867.2227 -20161.594
5883.0703 -20165.83
5858.4854 -20162.625
5853.266 -20161.334
5867.7603 -20170.523
5856.0933 -20184.518
5823.709 -20184.996
5828.644 -20182.617
5831.7817 -20189.113
5826.1626 -20191.64
5813.6714 -20190.254
5793.9062 -20189.348
5816.4873 -20189.63
5827.5283 -20187.65
5834.6567 -20181.543
5828.428 -20183.818
5828.6196 -20185.332
5825.631 -20189.424
5833.059 -20187.615
5850.622 -20186.918
5864.0796 -20191.848
5880.9897 -20194.154
5860.8613 -20188.43
5841.1484 -20180.531
5833.6504 -20177.207
5831.9927 -20174.693
5818.1846 -20174.705
5809.757 -20176.186
5828.527 -20173.553
5833.2026 -20173.012
5820.3525 -20177.53
5776.776 -20198.984
5783.313 -20197.686
5792.019 -20187.793
5775.825 -20188.475
5778.8584 -20182.898
5808.7705 -20175.152
5822.497 -20172.06
5834.0923 -20166.234
5835.7397 -20157.26
5822.5684 -20159.98
5844.0757 -20164.092
5860.629 -20152.135
5889.1685 -20147.99
5891.9863 -20151.469
5890.1836 -20146.734
5889.7886 -20144.73
5843.1763 -20152.74
5828.4663 -20145.678
