x y
5736.0312 -27591.562
5752.3022 -27591.664
5754.3545 -27593.139
5776.133 -27585.633
5794.534 -27588.65
5826.5415 -27606.309
5836.0166 -27619.287
5845.1333 -27621.604
5869.52 -27623.854
5878.469 -27618.312
5869.073 -27629.383
5840.206 -27649.459
5829.857 -27643.172
5805.9414 -27629.172
5807.8003 -27624.889
5836.231 -27615.285
5869.2925 -27636.99
5888.261 -27681.646
5883.69 -27708.03
5882.529 -27717.844
5878.291 -27696.275
5888.319 -27688.012
5887.0913 -27685.154
5883.5957 -27662.7
5882.7183 -27638.389
5885.446 -27622.43
5878.3325 -27625.537
5859.1377 -27641.223
5834.3774 -27649.496
5817.987 -27646.047
5783.6987 -27646.088
5744.525 -27635.09
5738.7383 -27617.105
5753.688 -27604.414
5763.5283 -27586.365
5753.1787 -27581.56
5766.936 -27580.377
5807.411 -27627.477
5829.9688 -27710.496
5862.165 -27718.479
5883.6694 -27715.111
5882.7563 -27677.652
5882.1113 -27654.186
5879.3535 -27631.83
5898.6504 -27618.781
5913.0674 -27614.332
5922.986 -27590.926
5927.818 -27565.258
5937.308 -27546.527
5939.104 -27543.209
5909.372 -27546.795
5875.0645 -27584.688
5873.953 -27548.908
5853.5034 -27542.574
5871.2305 -27556.352
5873.5273 -27550.982
5900.8193 -27560.36
5933.829 -27606.707
5931.5415 -27629.615
5915.4985 -27656.166
5901.7837 -27641.191
5905.5117 -27605.375
5910.624 -27575.246
5887.4375 -27580.412
5821.631 -27632.256
5798.934 -27599.484
5773.8955 -27581.863
5740.965 -27603.943
5714.9062 -27637.762
5686.5176 -27664.227
5653.3633 -27697.611
5629.0757 -27729.018
5613.2373 -27740.68
5623.543 -27715.277
5618.604 -27695.63
5615.748 -27679.844
5654.9688 -27657.268
5714.4536 -27649.285
5778.6133 -27653.129
5831.669 -27660.846
5869.584 -27636.441
5870.083 -27611.854
5884.6714 -27583.12
5870.449 -27560.727
5842.2095 -27555.855
5834.9707 -27563.785
5855.1816 -27574.445
5871.768 -27571.256
5892.6055 -27582.348
5903.3916 -27592.4
5915.7817 -27567.979
5911.3857 -27567.18
5942.3833 -27566.748
5932.659 -27588.82
5949.609 -27578.666
5969.1123 -27563.451
5983.485 -27560.057
5985.3096 -27551.523
5978.6973 -27557.701
5942.0903 -27549.602
5906.07 -27558.652
5870.561 -27554.035
5863.6733 -27534.14
5849.9336 -27512.07
5810.7876 -27501.342
5769.0933 -27507.299
5761.4663 -27506.77
5757.164 -27530.8
5758.094 -27564.588
5791.736 -27568.264
5821.294 -27585.91
5832.6855 -27575.691
5861.919 -27567.363
5872.402 -27553.205
5889.563 -27552.54
5900.8403 -27558.07
5909.2437 -27556.559
5909.0757 -27559.78
5891.8286 -27566.957
5876.8633 -27586.408
5869.283 -27602.629
5860.9097 -27611.44
5859.8613 -27624.613
5887.0723 -27619.441
5899.774 -27603.314
5917.9785 -27599.28
5919.263 -27589.816
5918.9233 -27577.932
5906.0806 -27549.42
5886.996 -27541.664
5875.1167 -27543.443
5864.56 -27532.783
5821.549 -27550.674
5810.247 -27554.684
5821.2754 -27596.984
5836.298 -27600.537
5834.6553 -27609.887
5851.145 -27603.936
5882.132 -27587.168
5896.1987 -27563.348
5906.851 -27552.895
