x y
4059.0833 -19989.902
4063.4065 -20013.562
4051.9065 -20037.406
4050.0115 -20056.738
4042.694 -20073.102
4028.7795 -20092.875
4014.9668 -20116.191
4003.981 -20141.53
3994.287 -20177.717
3985.585 -20194.572
3970.075 -20211.623
3967.1162 -20230.127
3988.9734 -20245.973
3996.986 -20255.738
4012.3296 -20267.3
4023.5227 -20281.725
4012.8413 -20296.236
4017.7546 -20304.482
4036.8938 -20312.645
4017.0347 -20328.484
4033.05 -20333.844
4066.6785 -20334.227
4084.202 -20331.37
4104.9355 -20333.877
4127.053 -20342.363
4146.6494 -20348.252
4164.183 -20349.588
4141.729 -20352.723
4128.6914 -20354.887
4116.0327 -20355.479
4094.566 -20357.139
4091.185 -20357.645
4079.3696 -20357.18
4080.2134 -20359.455
4077.3127 -20363.408
4068.4866 -20363.168
4059.005 -20364.988
4076.108 -20366.672
4108.564 -20367.373
4136.856 -20367.947
4165.2217 -20374.562
4218.2236 -20383.88
4266.7964 -20387.979
4310.5835 -20394.957
4353.143 -20399.14
4356.7007 -20396.662
4347.635 -20394.793
4355.1963 -20387.75
4355.356 -20376.025
4342.0073 -20364.426
4304.4727 -20354.896
4274.3867 -20351.791
4249.7 -20357.2
4243.0586 -20363.14
4247.125 -20362.695
4239.8223 -20363.438
4241.884 -20362.455
4208.369 -20362.268
4197.474 -20364.553
4203.6313 -20360.928
4200.8506 -20362.77
4185.205 -20367.143
4198.8022 -20372.764
4204.425 -20368.248
4207.835 -20370.18
4195.6846 -20376.666
4178.151 -20381.191
4179.5 -20375.953
4173.8643 -20370.588
4178.505 -20361.271
4179.6265 -20352.434
4157.2153 -20347.7
4118.838 -20346.156
4076.584 -20348.068
4074.08 -20350.574
4069.7053 -20352.06
4070.9023 -20356.973
4064.8896 -20361.547
4057.3623 -20364.836
4040.279 -20370.938
4031.3442 -20368.432
4052.6697 -20365.076
4084.6904 -20362.715
4091.2937 -20360.676
4101.7476 -20358.148
4111.8506 -20355.596
4129.206 -20351.088
4135.8203 -20347.738
4148.399 -20343.121
